start_date,trip_id,current_stop_sequence,arrival_time,departure_time,next_arrival_time,travel_time_second,producer_timestamp_ts
20250221,401504B0,4,2025-02-21 06:13:00,2025-02-21 06:13:00,2025-02-21 06:14:01,61.0,2025-02-21 06:13:31
20250221,401504B0,5,2025-02-21 06:14:01,2025-02-21 06:15:30,2025-02-21 06:16:31,150.0,2025-02-21 06:16:15
20250221,401504B0,6,2025-02-21 06:16:31,2025-02-21 06:17:32,2025-02-21 06:18:33,122.0,2025-02-21 06:18:04
20250221,401504B0,7,2025-02-21 06:18:33,2025-02-21 06:20:02,2025-02-21 06:21:03,150.0,2025-02-21 06:20:49
20250221,401504B0,8,2025-02-21 06:21:03,2025-02-21 06:22:00,2025-02-21 06:23:05,122.0,2025-02-21 06:22:38
20250221,401504B0,9,2025-02-21 06:23:05,2025-02-21 06:24:01,2025-02-21 06:24:34,89.0,2025-02-21 06:24:27
20250221,401504B0,10,2025-02-21 06:24:34,2025-02-21 06:25:35,2025-02-21 06:26:31,117.0,2025-02-21 06:26:17
20250221,401504B0,11,2025-02-21 06:26:31,2025-02-21 06:27:32,2025-02-21 06:28:33,122.0,2025-02-21 06:28:06
20250221,401504B0,12,2025-02-21 06:28:33,2025-02-21 06:30:02,2025-02-21 06:31:03,150.0,2025-02-21 06:30:51
20250221,401504B0,13,2025-02-21 06:31:03,2025-02-21 06:32:00,2025-02-21 06:33:01,118.0,2025-02-21 06:32:40
20250221,401504B0,14,2025-02-21 06:33:01,2025-02-21 06:34:02,2025-02-21 06:35:03,122.0,2025-02-21 06:34:29
20250221,401504B0,15,2025-02-21 06:35:03,2025-02-21 06:36:32,2025-02-21 06:37:33,150.0,2025-02-21 06:37:13
20250221,401504B0,16,2025-02-21 06:37:33,2025-02-21 06:39:02,2025-02-21 06:40:03,150.0,2025-02-21 06:39:57
20250221,401504B0,17,2025-02-21 06:40:03,2025-02-21 06:41:04,2025-02-21 06:42:04,121.0,2025-02-21 06:41:47
20250221,401504B0,18,2025-02-21 06:42:04,2025-02-21 06:43:34,2025-02-21 06:45:03,179.0,2025-02-21 06:44:31
20250221,401504B0,19,2025-02-21 06:45:03,2025-02-21 06:45:31,2025-02-21 06:46:32,89.0,2025-02-21 06:46:21
20250221,401504B0,20,2025-02-21 06:46:32,2025-02-21 06:47:33,2025-02-21 06:48:34,122.0,2025-02-21 06:48:10
20250221,401504B0,21,2025-02-21 06:48:34,2025-02-21 06:48:34,2025-02-21 07:06:33,1079.0,2025-02-21 06:49:05
20250221,401504B0,28,2025-02-21 07:06:33,2025-02-21 07:06:33,2025-02-21 07:07:33,60.0,2025-02-21 07:07:09
20250221,401504B0,29,2025-02-21 07:07:33,2025-02-21 07:08:30,2025-02-21 07:09:03,90.0,2025-02-21 07:09:00
20250221,401504B0,30,2025-02-21 07:09:03,2025-02-21 07:11:04,2025-02-21 07:12:01,178.0,2025-02-21 07:11:47
20250221,401504B0,31,2025-02-21 07:12:01,2025-02-21 07:13:02,2025-02-21 07:14:03,122.0,2025-02-21 07:13:38
20250221,401504B0,32,2025-02-21 07:14:03,2025-02-21 07:14:03,2025-02-21 07:15:00,57.0,2025-02-21 07:14:34
20250221,401504B0,33,2025-02-21 07:15:00,2025-02-21 07:16:33,2025-02-21 07:17:34,154.0,2025-02-21 07:17:20
20250221,401504B0,34,2025-02-21 07:17:34,2025-02-21 07:19:31,2025-02-21 07:20:32,178.0,2025-02-21 07:20:07
20250221,401504B0,35,2025-02-21 07:20:32,2025-02-21 07:22:01,2025-02-21 07:23:02,150.0,2025-02-21 07:22:54
20250221,401504B0,36,2025-02-21 07:23:02,2025-02-21 07:24:03,2025-02-21 07:25:00,118.0,2025-02-21 07:24:45
20250221,401504B0,37,2025-02-21 07:25:00,2025-02-21 07:26:01,2025-02-21 07:27:02,122.0,2025-02-21 07:26:36
20250221,401504B0,38,2025-02-21 07:27:02,2025-02-21 07:28:31,2025-02-21 07:29:32,150.0,2025-02-21 07:29:23
20250221,401504B0,39,2025-02-21 07:29:32,2025-02-21 07:30:33,,,2025-02-21 07:31:14
20250221,401505B0,1,2025-02-21 06:10:02,2025-02-21 06:13:00,2025-02-21 06:14:01,239.0,2025-02-21 06:13:31
20250221,401505B0,2,2025-02-21 06:14:01,2025-02-21 06:15:30,2025-02-21 06:16:31,150.0,2025-02-21 06:16:15
20250221,401505B0,3,2025-02-21 06:16:31,2025-02-21 06:17:32,2025-02-21 06:18:33,122.0,2025-02-21 06:18:04
20250221,401505B0,4,2025-02-21 06:18:33,2025-02-21 06:19:30,2025-02-21 06:20:02,89.0,2025-02-21 06:19:54
20250221,401505B0,5,2025-02-21 06:20:02,2025-02-21 06:22:00,2025-02-21 06:23:05,183.0,2025-02-21 06:22:38
20250221,401505B0,6,2025-02-21 06:23:05,2025-02-21 06:24:01,2025-02-21 06:24:34,89.0,2025-02-21 06:24:27
20250221,401505B0,7,2025-02-21 06:24:34,2025-02-21 06:25:35,2025-02-21 06:26:31,117.0,2025-02-21 06:26:17
20250221,401505B0,8,2025-02-21 06:26:31,2025-02-21 06:27:32,2025-02-21 06:28:33,122.0,2025-02-21 06:28:06
20250221,401505B0,9,2025-02-21 06:28:33,2025-02-21 06:30:02,2025-02-21 06:31:03,150.0,2025-02-21 06:30:51
20250221,401505B0,10,2025-02-21 06:31:03,2025-02-21 06:32:00,2025-02-21 06:33:01,118.0,2025-02-21 06:32:40
20250221,401505B0,11,2025-02-21 06:33:01,2025-02-21 06:34:02,2025-02-21 06:35:03,122.0,2025-02-21 06:34:29
20250221,401505B0,12,2025-02-21 06:35:03,2025-02-21 06:36:32,2025-02-21 06:37:33,150.0,2025-02-21 06:37:13
20250221,401505B0,13,2025-02-21 06:37:33,2025-02-21 06:38:29,2025-02-21 06:39:02,89.0,2025-02-21 06:39:03
20250221,401505B0,14,2025-02-21 06:39:02,2025-02-21 06:40:03,2025-02-21 06:41:04,122.0,2025-02-21 06:40:53
20250221,401505B0,15,2025-02-21 06:41:04,2025-02-21 06:43:01,2025-02-21 06:43:34,150.0,2025-02-21 06:43:36
20250221,401505B0,16,2025-02-21 06:43:34,2025-02-21 06:45:03,2025-02-21 06:45:31,117.0,2025-02-21 06:45:26
20250221,401505B0,17,2025-02-21 06:45:31,2025-02-21 06:46:32,2025-02-21 06:47:33,122.0,2025-02-21 06:47:15
20250221,401505B0,18,2025-02-21 06:47:33,2025-02-21 06:48:34,2025-02-21 07:06:33,1140.0,2025-02-21 06:49:05
20250221,401505B0,26,2025-02-21 07:06:33,2025-02-21 07:08:30,2025-02-21 07:09:03,150.0,2025-02-21 07:09:00
20250221,401505B0,27,2025-02-21 07:09:03,2025-02-21 07:10:04,2025-02-21 07:11:04,121.0,2025-02-21 07:10:51
20250221,401505B0,28,2025-02-21 07:11:04,2025-02-21 07:13:02,2025-02-21 07:14:03,179.0,2025-02-21 07:13:38
20250221,401505B0,29,2025-02-21 07:14:03,2025-02-21 07:14:03,2025-02-21 07:15:00,57.0,2025-02-21 07:14:34
20250221,401505B0,30,2025-02-21 07:15:00,2025-02-21 07:16:33,2025-02-21 07:17:34,154.0,2025-02-21 07:17:20
20250221,401505B0,31,2025-02-21 07:17:34,2025-02-21 07:18:35,2025-02-21 07:19:31,117.0,2025-02-21 07:19:12
20250221,401505B0,32,2025-02-21 07:19:31,2025-02-21 07:20:32,2025-02-21 07:21:01,90.0,2025-02-21 07:21:03
20250221,401505B0,33,2025-02-21 07:21:01,2025-02-21 07:23:02,2025-02-21 07:24:03,182.0,2025-02-21 07:23:50
20250221,401505B0,34,2025-02-21 07:24:03,2025-02-21 07:25:00,2025-02-21 07:26:01,118.0,2025-02-21 07:25:41
20250221,401505B0,35,2025-02-21 07:26:01,2025-02-21 07:28:02,2025-02-21 07:28:31,150.0,2025-02-21 07:28:27
20250221,401505B0,36,2025-02-21 07:28:31,2025-02-21 07:29:32,2025-02-21 07:30:33,122.0,2025-02-21 07:30:19
20250221,401505B0,37,2025-02-21 07:30:33,2025-02-21 07:32:30,2025-02-21 07:33:31,178.0,2025-02-21 07:33:05
20250221,401505B0,38,2025-02-21 07:33:31,2025-02-21 07:34:32,2025-02-21 07:35:33,122.0,2025-02-21 07:34:57
20250221,401505B0,39,2025-02-21 07:35:33,2025-02-21 07:36:01,,,2025-02-21 07:36:48
20250221,401506B0,1,2025-02-21 06:16:31,2025-02-21 06:18:33,2025-02-21 06:19:30,179.0,2025-02-21 06:18:59
20250221,401506B0,2,2025-02-21 06:19:30,2025-02-21 06:21:03,2025-02-21 06:22:00,150.0,2025-02-21 06:21:43
20250221,401506B0,3,2025-02-21 06:22:00,2025-02-21 06:24:01,2025-02-21 06:24:34,154.0,2025-02-21 06:24:27
20250221,401506B0,4,2025-02-21 06:24:34,2025-02-21 06:25:35,2025-02-21 06:26:31,117.0,2025-02-21 06:26:17
20250221,401506B0,5,2025-02-21 06:26:31,2025-02-21 06:27:32,2025-02-21 06:28:33,122.0,2025-02-21 06:28:06
20250221,401506B0,6,2025-02-21 06:28:33,2025-02-21 06:30:02,2025-02-21 06:31:03,150.0,2025-02-21 06:30:51
20250221,401506B0,7,2025-02-21 06:31:03,2025-02-21 06:32:00,2025-02-21 06:33:01,118.0,2025-02-21 06:32:40
20250221,401506B0,8,2025-02-21 06:33:01,2025-02-21 06:34:02,2025-02-21 06:35:03,122.0,2025-02-21 06:34:29
20250221,401506B0,9,2025-02-21 06:35:03,2025-02-21 06:36:32,2025-02-21 06:37:33,150.0,2025-02-21 06:37:13
20250221,401506B0,10,2025-02-21 06:37:33,2025-02-21 06:37:33,2025-02-21 06:38:29,56.0,2025-02-21 06:38:08
20250221,401506B0,11,2025-02-21 06:38:29,2025-02-21 06:40:03,2025-02-21 06:41:04,155.0,2025-02-21 06:40:53
20250221,401506B0,12,2025-02-21 06:41:04,2025-02-21 06:42:04,2025-02-21 06:43:01,117.0,2025-02-21 06:42:42
20250221,401506B0,13,2025-02-21 06:43:01,2025-02-21 06:43:34,2025-02-21 06:45:03,122.0,2025-02-21 06:44:31
20250221,401506B0,14,2025-02-21 06:45:03,2025-02-21 06:45:31,2025-02-21 06:46:32,89.0,2025-02-21 06:46:21
20250221,401506B0,15,2025-02-21 06:46:32,2025-02-21 06:48:34,2025-02-21 07:06:33,1201.0,2025-02-21 06:49:05
20250221,401506B0,23,2025-02-21 07:06:33,2025-02-21 07:06:33,2025-02-21 07:07:33,60.0,2025-02-21 07:07:09
20250221,401506B0,24,2025-02-21 07:07:33,2025-02-21 07:09:03,2025-02-21 07:10:04,151.0,2025-02-21 07:09:56
20250221,401506B0,25,2025-02-21 07:10:04,2025-02-21 07:12:01,2025-02-21 07:13:02,178.0,2025-02-21 07:12:43
20250221,401506B0,26,2025-02-21 07:13:02,2025-02-21 07:15:00,2025-02-21 07:16:05,183.0,2025-02-21 07:15:29
20250221,401506B0,27,2025-02-21 07:16:05,2025-02-21 07:16:33,2025-02-21 07:17:34,89.0,2025-02-21 07:17:20
20250221,401506B0,28,2025-02-21 07:17:34,2025-02-21 07:18:35,2025-02-21 07:19:31,117.0,2025-02-21 07:19:12
20250221,401506B0,29,2025-02-21 07:19:31,2025-02-21 07:21:01,2025-02-21 07:22:01,150.0,2025-02-21 07:21:58
20250221,401506B0,30,2025-02-21 07:22:01,2025-02-21 07:23:02,2025-02-21 07:24:03,122.0,2025-02-21 07:23:50
20250221,401506B0,31,2025-02-21 07:24:03,2025-02-21 07:25:00,2025-02-21 07:26:01,118.0,2025-02-21 07:25:41
20250221,401506B0,32,2025-02-21 07:26:01,2025-02-21 07:26:01,2025-02-21 07:27:02,61.0,2025-02-21 07:26:36
20250221,401506B0,33,2025-02-21 07:27:02,2025-02-21 07:28:31,2025-02-21 07:29:32,150.0,2025-02-21 07:29:23
20250221,401506B0,34,2025-02-21 07:29:32,2025-02-21 07:31:29,2025-02-21 07:32:30,178.0,2025-02-21 07:32:10
20250221,401506B0,35,2025-02-21 07:32:30,2025-02-21 07:33:31,2025-02-21 07:34:32,122.0,2025-02-21 07:34:01
20250221,401506B0,36,2025-02-21 07:34:32,2025-02-21 07:36:01,2025-02-21 07:37:02,150.0,2025-02-21 07:36:48
20250221,401506B0,37,2025-02-21 07:37:02,2025-02-21 07:38:03,2025-02-21 07:39:04,122.0,2025-02-21 07:38:40
20250221,401506B0,38,2025-02-21 07:39:04,2025-02-21 07:40:33,2025-02-21 07:41:30,146.0,2025-02-21 07:41:27
20250221,401506B0,39,2025-02-21 07:41:30,2025-02-21 07:42:34,,,2025-02-21 07:43:18
20250221,401507B0,1,2025-02-21 06:23:05,2025-02-21 06:24:34,2025-02-21 06:25:35,150.0,2025-02-21 06:25:22
20250221,401507B0,2,2025-02-21 06:25:35,2025-02-21 06:27:32,2025-02-21 06:28:33,178.0,2025-02-21 06:28:06
20250221,401507B0,3,2025-02-21 06:28:33,2025-02-21 06:30:02,2025-02-21 06:31:03,150.0,2025-02-21 06:30:51
20250221,401507B0,4,2025-02-21 06:31:03,2025-02-21 06:31:03,2025-02-21 06:32:00,57.0,2025-02-21 06:31:45
20250221,401507B0,5,2025-02-21 06:32:00,2025-02-21 06:34:02,2025-02-21 06:35:03,183.0,2025-02-21 06:34:29
20250221,401507B0,6,2025-02-21 06:35:03,2025-02-21 06:35:31,2025-02-21 06:36:32,89.0,2025-02-21 06:36:19
20250221,401507B0,7,2025-02-21 06:36:32,2025-02-21 06:38:29,2025-02-21 06:39:02,150.0,2025-02-21 06:39:03
20250221,401507B0,8,2025-02-21 06:39:02,2025-02-21 06:40:03,2025-02-21 06:41:04,122.0,2025-02-21 06:40:53
20250221,401507B0,9,2025-02-21 06:41:04,2025-02-21 06:42:04,2025-02-21 06:43:01,117.0,2025-02-21 06:42:42
20250221,401507B0,10,2025-02-21 06:43:01,2025-02-21 06:43:34,2025-02-21 06:45:03,122.0,2025-02-21 06:44:31
20250221,401507B0,11,2025-02-21 06:45:03,2025-02-21 06:45:31,2025-02-21 06:46:32,89.0,2025-02-21 06:46:21
20250221,401507B0,12,2025-02-21 06:46:32,2025-02-21 06:48:34,2025-02-21 07:06:33,1201.0,2025-02-21 06:49:05
20250221,401507B0,21,2025-02-21 07:06:33,2025-02-21 07:09:03,2025-02-21 07:10:04,211.0,2025-02-21 07:09:56
20250221,401507B0,22,2025-02-21 07:10:04,2025-02-21 07:10:04,2025-02-21 07:11:04,60.0,2025-02-21 07:10:51
20250221,401507B0,23,2025-02-21 07:11:04,2025-02-21 07:13:02,2025-02-21 07:14:03,179.0,2025-02-21 07:13:38
20250221,401507B0,24,2025-02-21 07:14:03,2025-02-21 07:15:00,2025-02-21 07:16:05,122.0,2025-02-21 07:15:29
20250221,401507B0,25,2025-02-21 07:16:05,2025-02-21 07:17:34,2025-02-21 07:18:35,150.0,2025-02-21 07:18:16
20250221,401507B0,26,2025-02-21 07:18:35,2025-02-21 07:21:01,2025-02-21 07:22:01,206.0,2025-02-21 07:21:58
20250221,401507B0,27,2025-02-21 07:22:01,2025-02-21 07:22:01,2025-02-21 07:23:02,61.0,2025-02-21 07:22:54
20250221,401507B0,28,2025-02-21 07:23:02,2025-02-21 07:25:00,2025-02-21 07:26:01,179.0,2025-02-21 07:25:41
20250221,401507B0,29,2025-02-21 07:26:01,2025-02-21 07:27:02,2025-02-21 07:28:02,121.0,2025-02-21 07:27:32
20250221,401507B0,30,2025-02-21 07:28:02,2025-02-21 07:28:31,2025-02-21 07:29:32,90.0,2025-02-21 07:29:23
20250221,401507B0,31,2025-02-21 07:29:32,2025-02-21 07:30:33,2025-02-21 07:31:29,117.0,2025-02-21 07:31:14
20250221,401507B0,32,2025-02-21 07:31:29,2025-02-21 07:32:30,2025-02-21 07:33:31,122.0,2025-02-21 07:33:05
20250221,401507B0,33,2025-02-21 07:33:31,2025-02-21 07:34:32,2025-02-21 07:35:33,122.0,2025-02-21 07:34:57
20250221,401507B0,34,2025-02-21 07:35:33,2025-02-21 07:37:02,2025-02-21 07:38:03,150.0,2025-02-21 07:37:44
20250221,401507B0,35,2025-02-21 07:38:03,2025-02-21 07:40:00,2025-02-21 07:40:33,150.0,2025-02-21 07:40:31
20250221,401507B0,36,2025-02-21 07:40:33,2025-02-21 07:41:30,2025-02-21 07:42:34,121.0,2025-02-21 07:42:22
20250221,401507B0,37,2025-02-21 07:42:34,2025-02-21 07:44:32,2025-02-21 07:45:33,179.0,2025-02-21 07:45:09
20250221,401507B0,38,2025-02-21 07:45:33,2025-02-21 07:46:30,2025-02-21 07:47:02,89.0,2025-02-21 07:47:00
20250221,401507B0,39,2025-02-21 07:47:02,2025-02-21 07:48:03,,,2025-02-21 07:48:51
20250221,401508B0,1,2025-02-21 06:28:33,2025-02-21 06:31:03,2025-02-21 06:32:00,207.0,2025-02-21 06:31:45
20250221,401508B0,2,2025-02-21 06:32:00,2025-02-21 06:33:01,2025-02-21 06:34:02,122.0,2025-02-21 06:33:35
20250221,401508B0,3,2025-02-21 06:34:02,2025-02-21 06:35:31,2025-02-21 06:36:32,150.0,2025-02-21 06:36:19
20250221,401508B0,4,2025-02-21 06:36:32,2025-02-21 06:37:33,2025-02-21 06:38:29,117.0,2025-02-21 06:38:08
20250221,401508B0,5,2025-02-21 06:38:29,2025-02-21 06:40:03,2025-02-21 06:41:04,155.0,2025-02-21 06:40:53
20250221,401508B0,6,2025-02-21 06:41:04,2025-02-21 06:42:04,2025-02-21 06:43:01,117.0,2025-02-21 06:42:42
20250221,401508B0,7,2025-02-21 06:43:01,2025-02-21 06:43:34,2025-02-21 06:45:03,122.0,2025-02-21 06:44:31
20250221,401508B0,8,2025-02-21 06:45:03,2025-02-21 06:45:31,2025-02-21 06:46:32,89.0,2025-02-21 06:46:21
20250221,401508B0,9,2025-02-21 06:46:32,2025-02-21 06:48:34,2025-02-21 07:06:33,1201.0,2025-02-21 06:49:05
20250221,401508B0,18,2025-02-21 07:06:33,2025-02-21 07:07:33,2025-02-21 07:08:30,117.0,2025-02-21 07:08:05
20250221,401508B0,19,2025-02-21 07:08:30,2025-02-21 07:10:04,2025-02-21 07:11:04,154.0,2025-02-21 07:10:51
20250221,401508B0,20,2025-02-21 07:11:04,2025-02-21 07:12:01,2025-02-21 07:13:02,118.0,2025-02-21 07:12:43
20250221,401508B0,21,2025-02-21 07:13:02,2025-02-21 07:15:00,2025-02-21 07:16:05,183.0,2025-02-21 07:15:29
20250221,401508B0,22,2025-02-21 07:16:05,2025-02-21 07:16:33,2025-02-21 07:17:34,89.0,2025-02-21 07:17:20
20250221,401508B0,23,2025-02-21 07:17:34,2025-02-21 07:18:35,2025-02-21 07:19:31,117.0,2025-02-21 07:19:12
20250221,401508B0,24,2025-02-21 07:19:31,2025-02-21 07:21:01,2025-02-21 07:22:01,150.0,2025-02-21 07:21:58
20250221,401508B0,25,2025-02-21 07:22:01,2025-02-21 07:24:03,2025-02-21 07:25:00,179.0,2025-02-21 07:24:45
20250221,401508B0,26,2025-02-21 07:25:00,2025-02-21 07:27:02,2025-02-21 07:28:02,182.0,2025-02-21 07:27:32
20250221,401508B0,27,2025-02-21 07:28:02,2025-02-21 07:28:31,2025-02-21 07:29:32,90.0,2025-02-21 07:29:23
20250221,401508B0,28,2025-02-21 07:29:32,2025-02-21 07:31:29,2025-02-21 07:32:30,178.0,2025-02-21 07:32:10
20250221,401508B0,29,2025-02-21 07:32:30,2025-02-21 07:32:30,2025-02-21 07:33:31,61.0,2025-02-21 07:33:05
20250221,401508B0,30,2025-02-21 07:33:31,2025-02-21 07:35:33,2025-02-21 07:36:01,150.0,2025-02-21 07:35:53
20250221,401508B0,31,2025-02-21 07:36:01,2025-02-21 07:37:02,2025-02-21 07:38:03,122.0,2025-02-21 07:37:44
20250221,401508B0,32,2025-02-21 07:38:03,2025-02-21 07:39:04,2025-02-21 07:40:00,117.0,2025-02-21 07:39:35
20250221,401508B0,33,2025-02-21 07:40:00,2025-02-21 07:41:30,2025-02-21 07:42:34,154.0,2025-02-21 07:42:22
20250221,401508B0,34,2025-02-21 07:42:34,2025-02-21 07:43:31,2025-02-21 07:44:32,118.0,2025-02-21 07:44:13
20250221,401508B0,35,2025-02-21 07:44:32,2025-02-21 07:46:30,2025-02-21 07:47:02,150.0,2025-02-21 07:47:00
20250221,401508B0,36,2025-02-21 07:47:02,2025-02-21 07:48:03,2025-02-21 07:49:00,118.0,2025-02-21 07:48:51
20250221,401508B0,37,2025-02-21 07:49:00,2025-02-21 07:51:01,2025-02-21 07:51:30,150.0,2025-02-21 07:51:37
20250221,401508B0,38,2025-02-21 07:51:30,2025-02-21 07:53:03,2025-02-21 07:53:32,122.0,2025-02-21 07:53:29
20250221,401508B0,39,2025-02-21 07:53:32,2025-02-21 07:54:32,,,2025-02-21 07:55:20
20250221,401509B0,1,2025-02-21 06:34:02,2025-02-21 06:36:32,2025-02-21 06:37:33,211.0,2025-02-21 06:37:13
20250221,401509B0,2,2025-02-21 06:37:33,2025-02-21 06:39:02,2025-02-21 06:40:03,150.0,2025-02-21 06:39:57
20250221,401509B0,3,2025-02-21 06:40:03,2025-02-21 06:42:04,2025-02-21 06:43:01,178.0,2025-02-21 06:42:42
20250221,401509B0,4,2025-02-21 06:43:01,2025-02-21 06:43:34,2025-02-21 06:45:03,122.0,2025-02-21 06:44:31
20250221,401509B0,5,2025-02-21 06:45:03,2025-02-21 06:45:31,2025-02-21 06:46:32,89.0,2025-02-21 06:46:21
20250221,401509B0,6,2025-02-21 06:46:32,2025-02-21 06:47:33,2025-02-21 06:48:34,122.0,2025-02-21 06:48:10
20250221,401509B0,7,2025-02-21 06:48:34,2025-02-21 06:48:34,2025-02-21 07:06:33,1079.0,2025-02-21 06:49:05
20250221,401509B0,15,2025-02-21 07:06:33,2025-02-21 07:06:33,2025-02-21 07:07:33,60.0,2025-02-21 07:07:09
20250221,401509B0,16,2025-02-21 07:07:33,2025-02-21 07:09:03,2025-02-21 07:10:04,151.0,2025-02-21 07:09:56
20250221,401509B0,17,2025-02-21 07:10:04,2025-02-21 07:10:04,2025-02-21 07:11:04,60.0,2025-02-21 07:10:51
20250221,401509B0,18,2025-02-21 07:11:04,2025-02-21 07:13:02,2025-02-21 07:14:03,179.0,2025-02-21 07:13:38
20250221,401509B0,19,2025-02-21 07:14:03,2025-02-21 07:16:05,2025-02-21 07:16:33,150.0,2025-02-21 07:16:25
20250221,401509B0,20,2025-02-21 07:16:33,2025-02-21 07:17:34,2025-02-21 07:18:35,122.0,2025-02-21 07:18:16
20250221,401509B0,21,2025-02-21 07:18:35,2025-02-21 07:21:01,2025-02-21 07:22:01,206.0,2025-02-21 07:21:58
20250221,401509B0,22,2025-02-21 07:22:01,2025-02-21 07:22:01,2025-02-21 07:23:02,61.0,2025-02-21 07:22:54
20250221,401509B0,23,2025-02-21 07:23:02,2025-02-21 07:25:00,2025-02-21 07:26:01,179.0,2025-02-21 07:25:41
20250221,401509B0,24,2025-02-21 07:26:01,2025-02-21 07:27:02,2025-02-21 07:28:02,121.0,2025-02-21 07:27:32
20250221,401509B0,25,2025-02-21 07:28:02,2025-02-21 07:29:32,2025-02-21 07:30:33,151.0,2025-02-21 07:30:19
20250221,401509B0,26,2025-02-21 07:30:33,2025-02-21 07:32:30,2025-02-21 07:33:31,178.0,2025-02-21 07:33:05
20250221,401509B0,27,2025-02-21 07:33:31,2025-02-21 07:33:31,2025-02-21 07:34:32,61.0,2025-02-21 07:34:01
20250221,401509B0,28,2025-02-21 07:34:32,2025-02-21 07:37:02,2025-02-21 07:38:03,211.0,2025-02-21 07:37:44
20250221,401509B0,29,2025-02-21 07:38:03,2025-02-21 07:38:03,2025-02-21 07:39:04,61.0,2025-02-21 07:38:40
20250221,401509B0,30,2025-02-21 07:39:04,2025-02-21 07:40:33,2025-02-21 07:41:30,146.0,2025-02-21 07:41:27
20250221,401509B0,31,2025-02-21 07:41:30,2025-02-21 07:42:34,2025-02-21 07:43:31,121.0,2025-02-21 07:43:18
20250221,401509B0,32,2025-02-21 07:43:31,2025-02-21 07:44:32,2025-02-21 07:45:33,122.0,2025-02-21 07:45:09
20250221,401509B0,33,2025-02-21 07:45:33,2025-02-21 07:47:02,2025-02-21 07:48:03,150.0,2025-02-21 07:47:55
20250221,401509B0,34,2025-02-21 07:48:03,2025-02-21 07:49:00,2025-02-21 07:50:01,118.0,2025-02-21 07:49:46
20250221,401509B0,35,2025-02-21 07:50:01,2025-02-21 07:51:30,2025-02-21 07:53:03,182.0,2025-02-21 07:52:33
20250221,401509B0,36,2025-02-21 07:53:03,2025-02-21 07:53:32,2025-02-21 07:54:32,89.0,2025-02-21 07:54:24
20250221,401509B0,37,2025-02-21 07:54:32,2025-02-21 07:56:34,2025-02-21 07:57:31,179.0,2025-02-21 07:57:11
20250221,401509B0,38,2025-02-21 07:57:31,2025-02-21 07:58:32,2025-02-21 07:59:00,89.0,2025-02-21 07:59:02
20250221,401509B0,39,2025-02-21 07:59:00,2025-02-21 08:00:01,,,2025-02-21 08:00:55
20250221,401510B0,1,2025-02-21 06:40:03,2025-02-21 06:43:01,2025-02-21 06:43:34,211.0,2025-02-21 06:43:36
20250221,401510B0,2,2025-02-21 06:43:34,2025-02-21 06:45:31,2025-02-21 06:46:32,178.0,2025-02-21 06:46:21
20250221,401510B0,3,2025-02-21 06:46:32,2025-02-21 06:47:33,2025-02-21 06:48:34,122.0,2025-02-21 06:48:10
20250221,401510B0,4,2025-02-21 06:48:34,2025-02-21 06:48:34,2025-02-21 07:06:33,1079.0,2025-02-21 06:49:05
20250221,401510B0,12,2025-02-21 07:06:33,2025-02-21 07:06:33,2025-02-21 07:07:33,60.0,2025-02-21 07:07:09
20250221,401510B0,13,2025-02-21 07:07:33,2025-02-21 07:07:33,2025-02-21 07:08:30,57.0,2025-02-21 07:08:05
20250221,401510B0,14,2025-02-21 07:08:30,2025-02-21 07:10:04,2025-02-21 07:11:04,154.0,2025-02-21 07:10:51
20250221,401510B0,15,2025-02-21 07:11:04,2025-02-21 07:13:02,2025-02-21 07:14:03,179.0,2025-02-21 07:13:38
20250221,401510B0,16,2025-02-21 07:14:03,2025-02-21 07:15:00,2025-02-21 07:16:05,122.0,2025-02-21 07:15:29
20250221,401510B0,17,2025-02-21 07:16:05,2025-02-21 07:16:33,2025-02-21 07:17:34,89.0,2025-02-21 07:17:20
20250221,401510B0,18,2025-02-21 07:17:34,2025-02-21 07:19:31,2025-02-21 07:20:32,178.0,2025-02-21 07:20:07
20250221,401510B0,19,2025-02-21 07:20:32,2025-02-21 07:22:01,2025-02-21 07:23:02,150.0,2025-02-21 07:22:54
20250221,401510B0,20,2025-02-21 07:23:02,2025-02-21 07:24:03,2025-02-21 07:25:00,118.0,2025-02-21 07:24:45
20250221,401510B0,21,2025-02-21 07:25:00,2025-02-21 07:27:02,2025-02-21 07:28:02,182.0,2025-02-21 07:27:32
20250221,401510B0,22,2025-02-21 07:28:02,2025-02-21 07:28:31,2025-02-21 07:29:32,90.0,2025-02-21 07:29:23
20250221,401510B0,23,2025-02-21 07:29:32,2025-02-21 07:30:33,2025-02-21 07:31:29,117.0,2025-02-21 07:31:14
20250221,401510B0,24,2025-02-21 07:31:29,2025-02-21 07:33:31,2025-02-21 07:34:32,183.0,2025-02-21 07:34:01
20250221,401510B0,25,2025-02-21 07:34:32,2025-02-21 07:36:01,2025-02-21 07:37:02,150.0,2025-02-21 07:36:48
20250221,401510B0,26,2025-02-21 07:37:02,2025-02-21 07:39:04,2025-02-21 07:40:00,178.0,2025-02-21 07:39:35
20250221,401510B0,27,2025-02-21 07:40:00,2025-02-21 07:40:33,2025-02-21 07:41:30,90.0,2025-02-21 07:41:27
20250221,401510B0,28,2025-02-21 07:41:30,2025-02-21 07:42:34,2025-02-21 07:43:31,121.0,2025-02-21 07:43:18
